FID,id,site_id,country,owner,area_name,status,farmtype,prod_method,prod_stage,purpose,species,position_info,point_def,distance_to_shore_m,costal_inland,the_geom,eurostatcode,species_group,species_name,speciesid,x,y
shellfish.4572,1080,IE_0485,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,472.38520658,At sea,POINT (-6.16118330899997 54.0392228200001),F53,Oysters,n.a.,128,-6.16118330899997,54.0392228200001
shellfish.4573,728,IE_0486,Ireland,n.a.,n.a.,Licensed,Mixed (other),n.a.,n.a.,n.a.,"Oysters,Clams",Polygon centroid,Farm,33.31044689,Within the coastline,POINT (-8.45993203899997 51.702898621),F53,Oysters,n.a.,128,-8.45993203899997,51.702898621
shellfish.4574,1074,IE_0487,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,108.67982698,At sea,POINT (-9.80678004499993 53.6047260720001),F54,Mussels,n.a.,126,-9.80678004499993,53.6047260720001
shellfish.4575,1075,IE_0488,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,101.7826209,At sea,POINT (-9.76645851699993 53.5979147400001),F54,Mussels,n.a.,126,-9.76645851699993,53.5979147400001
shellfish.4576,1076,IE_0489,Ireland,n.a.,n.a.,Licensed,Mixed (other),n.a.,n.a.,n.a.,"Oysters,Clams",Polygon centroid,Farm,634.45424875,At sea,POINT (-6.14612374799998 54.0342633120001),F53,Oysters,n.a.,128,-6.14612374799998,54.0342633120001
shellfish.4577,1117,IE_0490,Ireland,n.a.,n.a.,Licensed,Mixed (other),n.a.,n.a.,n.a.,"Oysters,Clams",Polygon centroid,Farm,475.02638877,At sea,POINT (-6.15900678199995 54.0380178090001),F53,Oysters,n.a.,128,-6.15900678199995,54.0380178090001
shellfish.4578,1118,IE_0491,Ireland,n.a.,n.a.,Licensed,Mixed (other),n.a.,n.a.,n.a.,"Oysters,Clams",Polygon centroid,Farm,734.46610314,At sea,POINT (-6.14899208399993 54.035306753),F53,Oysters,n.a.,128,-6.14899208399993,54.035306753
shellfish.4579,1114,IE_0495,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,304.91479144,At sea,POINT (-6.14087889799993 54.033439247),F53,Oysters,n.a.,128,-6.14087889799993,54.033439247
shellfish.4580,1116,IE_0496,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,385.87595644,At sea,POINT (-8.15434945299995 54.631154935),F53,Oysters,n.a.,128,-8.15434945299995,54.631154935
shellfish.4581,1124,IE_0497,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,41.79848065,At sea,POINT (-9.79732772299997 53.6010894870001),F54,Mussels,n.a.,126,-9.79732772299997,53.6010894870001
shellfish.4582,1125,IE_0498,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,234.75387407,At sea,POINT (-9.75673881099993 53.6003043000001),F54,Mussels,n.a.,126,-9.75673881099993,53.6003043000001
shellfish.4583,1126,IE_0501,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,45.15045726,At sea,POINT (-9.63858299999993 53.8452634290001),F53,Oysters,n.a.,128,-9.63858299999993,53.8452634290001
shellfish.4584,1127,IE_0502,Ireland,n.a.,n.a.,Licensed,Mixed (other),n.a.,n.a.,n.a.,"Oysters,Scallops",Polygon centroid,Farm,197.5839039,At sea,POINT (-9.74271481499994 52.5830187030001),F53,Oysters,n.a.,128,-9.74271481499994,52.5830187030001
shellfish.4585,1121,IE_0503,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,275.05638615,At sea,POINT (-6.17461103899996 54.0444742670001),F53,Oysters,n.a.,128,-6.17461103899996,54.0444742670001
shellfish.4586,1122,IE_0504,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,310.75072938,At sea,POINT (-6.17565316699995 54.0451939430001),F53,Oysters,n.a.,128,-6.17565316699995,54.0451939430001
shellfish.4587,729,IE_0505,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,9.75184245,Within the coastline,POINT (-9.57251999399995 53.84614736),F53,Oysters,n.a.,128,-9.57251999399995,53.84614736
shellfish.4588,1123,IE_0508,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,862.45615789,At sea,POINT (-7.59259210299996 52.065364914),F53,Oysters,n.a.,128,-7.59259210299996,52.065364914
shellfish.4589,1103,IE_0511,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,35.22212739,At sea,POINT (-9.86364496699997 52.117681846),F53,Oysters,n.a.,128,-9.86364496699997,52.117681846
shellfish.4590,1104,IE_0512,Ireland,n.a.,n.a.,Licensed,Mixed (other),n.a.,n.a.,n.a.,"Oysters,Clams",Polygon centroid,Farm,117.14678104,At sea,POINT (-8.13159244999997 54.620277329),F53,Oysters,n.a.,128,-8.13159244999997,54.620277329
shellfish.4591,1097,IE_0513,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,101.57331978,At sea,POINT (-9.83864584299994 53.61659638),F54,Mussels,n.a.,126,-9.83864584299994,53.61659638
shellfish.4592,1098,IE_0514,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,173.46526338,At sea,POINT (-9.75295511099995 53.600135138),F54,Mussels,n.a.,126,-9.75295511099995,53.600135138
shellfish.4593,1099,IE_0515,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,118.75602469,At sea,POINT (-9.82174276499995 53.6101154260001),F54,Mussels,n.a.,126,-9.82174276499995,53.6101154260001
shellfish.4594,1100,IE_0516,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,101.13056939,At sea,POINT (-9.75292722499995 53.599461605),F54,Mussels,n.a.,126,-9.75292722499995,53.599461605
shellfish.4595,1109,IE_0517,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,117.18623514,At sea,POINT (-9.79388446599995 53.5996639940001),F54,Mussels,n.a.,126,-9.79388446599995,53.5996639940001
shellfish.4596,1110,IE_0518,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,89.6897818,At sea,POINT (-9.75969299499997 53.5986883630001),F54,Mussels,n.a.,126,-9.75969299499997,53.5986883630001
shellfish.4597,1111,IE_0519,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,89.20298353,At sea,POINT (-9.74615194099994 53.6000099610001),F54,Mussels,n.a.,126,-9.74615194099994,53.6000099610001
shellfish.4598,1112,IE_0520,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,119.22604898,At sea,POINT (-9.82669888399994 53.6111631190001),F54,Mussels,n.a.,126,-9.82669888399994,53.6111631190001
shellfish.4599,1105,IE_0521,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,75.3631391,At sea,POINT (-9.75667918599993 53.5988674340001),F54,Mussels,n.a.,126,-9.75667918599993,53.5988674340001
shellfish.4600,1106,IE_0522,Ireland,n.a.,n.a.,Licensed,Mixed (other),n.a.,n.a.,n.a.,"Oysters,Clams",Polygon centroid,Farm,76.52841187,At sea,POINT (-8.32771203299995 51.764976457),F53,Oysters,n.a.,128,-8.32771203299995,51.764976457
shellfish.4601,1023,IE_0525,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,431.58586128,At sea,POINT (-7.57721975699997 52.0548372860001),F53,Oysters,n.a.,128,-7.57721975699997,52.0548372860001
shellfish.4602,1024,IE_0526,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,1352.88281704,At sea,POINT (-7.58656901799998 52.0701968980001),F53,Oysters,n.a.,128,-7.58656901799998,52.0701968980001
shellfish.4603,1025,IE_0527,Ireland,n.a.,n.a.,Licensed,Mixed (other),n.a.,n.a.,n.a.,"Oysters,Mussels,Urchins,Seaweed",Polygon centroid,Farm,311.38089018,At sea,POINT (-10.350463567 52.113577193),F54,Mussels,n.a.,126,-10.350463567,52.113577193
shellfish.4604,1025,IE_0527,Ireland,n.a.,n.a.,Licensed,Mixed (other),n.a.,n.a.,n.a.,"Oysters,Mussels,Urchins,Seaweed",Polygon centroid,Farm,311.38089018,At sea,POINT (-10.350463567 52.113577193),F53,Oysters,n.a.,128,-10.350463567,52.113577193
shellfish.4605,1026,IE_0528,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,180.9065294,At sea,POINT (-8.94921675499995 53.163992815),F54,Mussels,n.a.,126,-8.94921675499995,53.163992815
shellfish.4606,1019,IE_0529,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,278.70540626,At sea,POINT (-8.95386845799993 53.1612947030001),F54,Mussels,n.a.,126,-8.95386845799993,53.1612947030001
shellfish.4607,1020,IE_0530,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,76.50879044,At sea,POINT (-8.96321973499994 53.1638748980001),F53,Oysters,n.a.,128,-8.96321973499994,53.1638748980001
shellfish.4608,1021,IE_0531,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,1255.54940153,At sea,POINT (-7.58800906299996 52.0721790850001),F53,Oysters,n.a.,128,-7.58800906299996,52.0721790850001
shellfish.4609,1022,IE_0532,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,862.78823828,At sea,POINT (-7.58336813999995 52.060093802),F53,Oysters,n.a.,128,-7.58336813999995,52.060093802
shellfish.4610,1031,IE_0533,Ireland,n.a.,n.a.,Licensed,Mixed (other),n.a.,n.a.,n.a.,"Oysters,Clams",Polygon centroid,Farm,816.36074092,At sea,POINT (-7.58302933999994 52.0588158580001),F53,Oysters,n.a.,128,-7.58302933999994,52.0588158580001
shellfish.4611,1032,IE_0534,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,558.49777401,At sea,POINT (-7.57795320199995 52.0559893330001),F53,Oysters,n.a.,128,-7.57795320199995,52.0559893330001
shellfish.4612,1033,IE_0535,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,303.07979402,At sea,POINT (-7.57433246799997 52.053995899),F53,Oysters,n.a.,128,-7.57433246799997,52.053995899
shellfish.4613,1034,IE_0536,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,1203.75845189,At sea,POINT (-7.58874153099993 52.0718221660001),F53,Oysters,n.a.,128,-7.58874153099993,52.0718221660001
shellfish.4614,1027,IE_0537,Ireland,n.a.,n.a.,Licensed,Mixed (other),n.a.,n.a.,n.a.,"Oysters,Clams",Polygon centroid,Farm,1358.22985133,At sea,POINT (-7.58654740899993 52.0725334420001),F53,Oysters,n.a.,128,-7.58654740899993,52.0725334420001
shellfish.4615,1028,IE_0538,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,1309.88687175,At sea,POINT (-7.58730478099994 52.0694805190001),F53,Oysters,n.a.,128,-7.58730478099994,52.0694805190001
shellfish.4616,1029,IE_0539,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,1350.93695955,At sea,POINT (-7.58656216399993 52.0709383010001),F53,Oysters,n.a.,128,-7.58656216399993,52.0709383010001
shellfish.4617,1030,IE_0540,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,1355.6337358,At sea,POINT (-7.58657234099996 52.0698374300001),F53,Oysters,n.a.,128,-7.58657234099996,52.0698374300001
shellfish.4618,1007,IE_0541,Ireland,n.a.,n.a.,Licensed,Mixed (other),n.a.,n.a.,n.a.,"Oysters,Clams",Polygon centroid,Farm,1351.5155665,At sea,POINT (-7.58656631799994 52.0704889630001),F53,Oysters,n.a.,128,-7.58656631799994,52.0704889630001
shellfish.4619,1008,IE_0542,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,1018.5681343,At sea,POINT (-7.58592073599993 52.064310355),F53,Oysters,n.a.,128,-7.58592073599993,52.064310355
shellfish.4620,1009,IE_0543,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,1414.1556387,At sea,POINT (-7.58584986699998 52.0691159310001),F53,Oysters,n.a.,128,-7.58584986699998,52.0691159310001
shellfish.4621,1010,IE_0544,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,1372.07212977,At sea,POINT (-7.58653827599994 52.0735219800001),F53,Oysters,n.a.,128,-7.58653827599994,52.0735219800001
shellfish.4622,1003,IE_0545,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,681.66243921,At sea,POINT (-7.58122308399993 52.0570884370001),F53,Oysters,n.a.,128,-7.58122308399993,52.0570884370001
shellfish.4623,1004,IE_0546,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,311.53836897,At sea,POINT (-9.41312766999994 51.535683733),F54,Mussels,n.a.,126,-9.41312766999994,51.535683733
shellfish.4624,1005,IE_0547,Ireland,n.a.,n.a.,Licensed,Mixed (other),n.a.,n.a.,n.a.,"Oysters,Clams",Polygon centroid,Farm,346.33309727,At sea,POINT (-6.78828155699995 52.239358822),F53,Oysters,n.a.,128,-6.78828155699995,52.239358822
shellfish.4625,1006,IE_0548,Ireland,n.a.,n.a.,Licensed,Mixed (other),n.a.,n.a.,n.a.,"Oysters,Clams",Polygon centroid,Farm,25.30943392,At sea,POINT (-6.77598038799994 52.2359547120001),F53,Oysters,n.a.,128,-6.77598038799994,52.2359547120001
shellfish.4626,1015,IE_0549,Ireland,n.a.,n.a.,Licensed,Mixed (other),n.a.,n.a.,n.a.,"Oysters,Clams",Polygon centroid,Farm,1084.56192907,At sea,POINT (-7.58658559199995 52.0653974740001),F53,Oysters,n.a.,128,-7.58658559199995,52.0653974740001
shellfish.4627,1016,IE_0552,Ireland,n.a.,n.a.,Licensed,Mixed (other),n.a.,n.a.,n.a.,"Oysters,Clams",Polygon centroid,Farm,295.38575549,At sea,POINT (-6.78900108599993 52.2398155660001),F53,Oysters,n.a.,128,-6.78900108599993,52.2398155660001
shellfish.4628,1017,IE_0553,Ireland,n.a.,n.a.,Licensed,Mixed (other),n.a.,n.a.,n.a.,"Oysters,Clams",Polygon centroid,Farm,25.02983692,At sea,POINT (-6.77877367099995 52.2334601270001),F53,Oysters,n.a.,128,-6.77877367099995,52.2334601270001
shellfish.4629,1018,IE_0554,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,62.27431641,At sea,POINT (-10.1194963409999 53.5209636500001),F53,Oysters,n.a.,128,-10.1194963409999,53.5209636500001
shellfish.4630,1011,IE_0556,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,1391.80423675,At sea,POINT (-7.58652352599995 52.0751171150001),F53,Oysters,n.a.,128,-7.58652352599995,52.0751171150001
shellfish.4631,1012,IE_0557,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,1297.20983638,At sea,POINT (-7.58659103099995 52.0678154220001),F53,Oysters,n.a.,128,-7.58659103099995,52.0678154220001
shellfish.4632,1013,IE_0558,Ireland,n.a.,n.a.,Licensed,Mixed (other),n.a.,n.a.,n.a.,"Oysters,Clams",Polygon centroid,Farm,1155.45648989,At sea,POINT (-7.58660556699994 52.0662427520001),F53,Oysters,n.a.,128,-7.58660556699994,52.0662427520001
shellfish.4633,1014,IE_0560,Ireland,n.a.,n.a.,Licensed,Mixed (other),n.a.,n.a.,n.a.,"Mussels,Scallops",Polygon centroid,Farm,10.88932911,At sea,POINT (-10.0350057599999 53.4714440280001),F54,Mussels,n.a.,126,-10.0350057599999,53.4714440280001
shellfish.4634,1055,IE_0561,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,60.58462267,At sea,POINT (-8.22775221599994 54.6231663550001),F53,Oysters,n.a.,128,-8.22775221599994,54.6231663550001
shellfish.4635,1056,IE_0562,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,249.74634769,At sea,POINT (-7.29905945099995 55.2998208400001),F53,Oysters,n.a.,128,-7.29905945099995,55.2998208400001
shellfish.4636,1057,IE_0564,Ireland,n.a.,n.a.,Licensed,Mixed (other),n.a.,n.a.,n.a.,"Clams,Oysters",Polygon centroid,Farm,33.24548814,At sea,POINT (-9.61862125699997 53.8201507750001),F53,Oysters,n.a.,128,-9.61862125699997,53.8201507750001
shellfish.4637,1058,IE_0565,Ireland,n.a.,n.a.,Licensed,Mixed (other),n.a.,n.a.,n.a.,"Clams,Oysters",Polygon centroid,Farm,61.76192119,At sea,POINT (-9.61371795499997 53.8191291910001),F53,Oysters,n.a.,128,-9.61371795499997,53.8191291910001
shellfish.4638,1063,IE_0575,Ireland,n.a.,n.a.,Licensed,Mixed (other),n.a.,n.a.,n.a.,"Oysters,Clams",Polygon centroid,Farm,1150.99863042,At sea,POINT (-7.58380068999998 52.0647080740001),F53,Oysters,n.a.,128,-7.58380068999998,52.0647080740001
shellfish.4639,1064,IE_0580,Ireland,n.a.,n.a.,Licensed,Mixed (other),n.a.,n.a.,n.a.,"Oysters,Clams",Polygon centroid,Farm,88.47006698,At sea,POINT (-8.13665701199994 54.6220646800001),F53,Oysters,n.a.,128,-8.13665701199994,54.6220646800001
shellfish.4640,1065,IE_0581,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,222.60960253,At sea,POINT (-8.40799941499995 54.941856912),F53,Oysters,n.a.,128,-8.40799941499995,54.941856912
shellfish.4641,1059,IE_0582,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,391.68584456,At sea,POINT (-9.83660423799995 51.6551089110001),F54,Mussels,n.a.,126,-9.83660423799995,51.6551089110001
shellfish.4642,730,IE_0583,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,13.38388703,Within the coastline,POINT (-8.32078882499997 55.059467732),F53,Oysters,n.a.,128,-8.32078882499997,55.059467732
shellfish.4643,1060,IE_0584,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,28.04377705,At sea,POINT (-10.0368800859999 53.4721186520001),F54,Mussels,n.a.,126,-10.0368800859999,53.4721186520001
shellfish.4644,1061,IE_0585,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,63.92977452,At sea,POINT (-9.74915289599994 53.5995168370001),F54,Mussels,n.a.,126,-9.74915289599994,53.5995168370001
shellfish.4645,1039,IE_0586,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,42.17328318,At sea,POINT (-10.1294556789999 53.5211011750001),F53,Oysters,n.a.,128,-10.1294556789999,53.5211011750001
shellfish.4646,1040,IE_0587,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,112.41530363,At sea,POINT (-9.74917144699998 53.599965861),F54,Mussels,n.a.,126,-9.74917144699998,53.599965861
shellfish.4647,1041,IE_0588,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,37.22696607,At sea,POINT (-8.25974833199996 51.8819987040001),F53,Oysters,n.a.,128,-8.25974833199996,51.8819987040001
shellfish.4648,1042,IE_0589,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,102.24127786,At sea,POINT (-8.96682270099996 53.1639723000001),F53,Oysters,n.a.,128,-8.96682270099996,53.1639723000001
shellfish.4649,1035,IE_0591,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,433.60873496,At sea,POINT (-6.78885198799998 52.238567222),F53,Oysters,n.a.,128,-6.78885198799998,52.238567222
shellfish.4650,1036,IE_0592,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,330.93723534,At sea,POINT (-6.78138622799997 52.235966385),F53,Oysters,n.a.,128,-6.78138622799997,52.235966385
shellfish.4651,1037,IE_0593,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,192.6890125,At sea,POINT (-8.26607165499996 51.8837868970001),F53,Oysters,n.a.,128,-8.26607165499996,51.8837868970001
shellfish.4652,1038,IE_0595,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,175.13305097,At sea,POINT (-9.49544751199994 51.514583228),F54,Mussels,n.a.,126,-9.49544751199994,51.514583228
shellfish.4653,1047,IE_0596,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,1598.82058468,At sea,POINT (-9.86816929799994 52.138317021),F53,Oysters,n.a.,128,-9.86816929799994,52.138317021
shellfish.4654,1048,IE_0597,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,182.07954230000001,At sea,POINT (-6.79465897799997 52.2392041270001),F53,Oysters,n.a.,128,-6.79465897799997,52.2392041270001
shellfish.4655,1049,IE_0598,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,243.99593734,At sea,POINT (-6.95776535699997 52.1815914050001),F54,Mussels,n.a.,126,-6.95776535699997,52.1815914050001
shellfish.4656,1050,IE_0609,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,60.11090841,At sea,POINT (-8.47498276999994 54.7584483350001),F53,Oysters,n.a.,128,-8.47498276999994,54.7584483350001
shellfish.4657,1043,IE_0611,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,303.12054282,At sea,POINT (-8.14564574199994 54.6265585290001),F53,Oysters,n.a.,128,-8.14564574199994,54.6265585290001
shellfish.4658,1044,IE_0612,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,72.45650281,At sea,POINT (-8.12668656499994 54.6255583510001),F53,Oysters,n.a.,128,-8.12668656499994,54.6255583510001
shellfish.4659,1045,IE_0613,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,56.80882126,At sea,POINT (-6.78912124299995 52.242033635),F53,Oysters,n.a.,128,-6.78912124299995,52.242033635
shellfish.4660,1046,IE_0614,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,428.05780825,At sea,POINT (-9.54752639199995 51.6090728460001),F54,Mussels,n.a.,126,-9.54752639199995,51.6090728460001
shellfish.4661,962,IE_0615,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,575.82903514,At sea,POINT (-6.78463622999993 52.236946909),F53,Oysters,n.a.,128,-6.78463622999993,52.236946909
shellfish.4662,963,IE_0616,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,284.35378192,At sea,POINT (-9.54544473599998 51.6086672710001),F54,Mussels,n.a.,126,-9.54544473599998,51.6086672710001
shellfish.4663,964,IE_0618,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,398.33338891,At sea,POINT (-9.54572891299995 51.6103304630001),F54,Mussels,n.a.,126,-9.54572891299995,51.6103304630001
shellfish.4664,965,IE_0619,Ireland,n.a.,n.a.,Licensed,Mixed (other),n.a.,n.a.,n.a.,"Mussels,Sea Urchins,Seaweed",Polygon centroid,Farm,284.67348107,At sea,POINT (-9.55145086199997 51.607399785),F54,Mussels,n.a.,126,-9.55145086199997,51.607399785
shellfish.4665,1513,IE_0620,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,206.99354983,At sea,POINT (-6.95596399799996 52.1751783760001),F54,Mussels,n.a.,126,-6.95596399799996,52.1751783760001
shellfish.4666,1512,IE_0621,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,257.66873547,At sea,POINT (-6.96092828699994 52.1738441140001),F54,Mussels,n.a.,126,-6.96092828699994,52.1738441140001
shellfish.4667,1511,IE_0622,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,329.74264116,At sea,POINT (-6.96702641599995 52.17066909),F54,Mussels,n.a.,126,-6.96702641599995,52.17066909
shellfish.4668,1525,IE_0623,Ireland,n.a.,n.a.,Licensed,Mussels,n.a.,n.a.,n.a.,Mussels,Polygon centroid,Farm,362.70232576,At sea,POINT (-6.97010922199996 52.1657539010001),F54,Mussels,n.a.,126,-6.97010922199996,52.1657539010001
shellfish.4669,958,IE_0627,Ireland,n.a.,n.a.,Licensed,Mussels-Oysters,n.a.,n.a.,n.a.,"Oysters,Mussels",Polygon centroid,Farm,979.48352366,At sea,POINT (-9.87642196199994 52.1285602350001),F54,Mussels,n.a.,126,-9.87642196199994,52.1285602350001
shellfish.4670,958,IE_0627,Ireland,n.a.,n.a.,Licensed,Mussels-Oysters,n.a.,n.a.,n.a.,"Oysters,Mussels",Polygon centroid,Farm,979.48352366,At sea,POINT (-9.87642196199994 52.1285602350001),F53,Oysters,n.a.,128,-9.87642196199994,52.1285602350001
shellfish.4671,959,IE_0628,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Oysters,Polygon centroid,Farm,68.56504503,At sea,POINT (-9.80491691999993 54.2754748630001),F53,Oysters,n.a.,128,-9.80491691999993,54.2754748630001
